-0.1,-0.029878,-0.028226,-0.030401,-0.028705,-0.028705,-0.030384,-0.028711
-0.08,-0.023985,-0.02266,-0.024321,-0.02296,-0.02296,-0.024304,-0.022965
-0.06,-0.018051,-0.017046,-0.018241,-0.017217,-0.017217,-0.018226,-0.017221
-0.04,-0.012076,-0.011409,-0.01216,-0.011476,-0.011476,-0.012149,-0.011479
-0.02,-0.006059,-0.0057379,-0.0060802,-0.0057371,-0.0057371,-0.0060737,-0.0057383
0,0,0,0,0,0,0,0
0.02,0.0061016,0.0057334,0.0060802,0.0057351,0.0057351,0.0060721,0.0057364
0.04,0.012246,0.011541,0.01216,0.011468,0.011468,0.012143,0.011471
0.06,0.018435,0.01738,0.018241,0.0172,0.0172,0.018212,0.017203
0.08,0.024667,0.023241,0.024321,0.022929,0.022929,0.024279,0.022934
0.1,0.030945,0.029133,0.030401,0.028656,0.028656,0.030345,0.028662
